"airport";"year";"month";"tm_mov_naz";"p_tm_mov_naz";"tm_mov_internaz";"p_tm_mov_internaz";"tm_mov_UE";"p_tm_mov_UE";"tm_mov_tcomm";"p_tm_mov_tcomm";"tm_mov_tgenav";"p_tm_mov_tgenav";"tm_mov_tot";"p_tm_mov_tot";"tp_mov_naz";"p_tp_mov_naz";"tp_mov_internaz";"p_tp_mov_internaz";"tp_mov_UE";"p_tp_mov_UE";"tp_mov_tcomm";"p_tp_mov_tcomm";"tp_mov_tgenav";"p_tp_mov_tgenav";"tp_mov_tot";"p_tp_mov_tot";"cod3";"cod4";"rating";"nroutes";"nro"
"Milano Linate";2014;10;4306;-0.668973471741641;3415;5.36871336007405;3411;5.31028095091077;7721;1.91393875395987;1997;-3.94420394420394;9718;0.652511651993781;4369946;0.0200500335311604;3242583;-0.643616780059253;3241665;-0.62022210395426;2413;24.6384297520661;7614942;-0.257407270118093;33155;-20.9635509785692;"LIN";"LIML";67;7200;5
"Milano Malpensa";2014;10;1975;-4.63544181554805;11790;1.32347885871433;7673;-2.03013278855976;13765;0.423141460567589;288;-16.2790697674419;14053;0.0142338623585481;2525894;-3.16186334208338;13677248;8.29904691123686;8181340;5.4679528555541;145702;11.3308321808165;16348844;6.379686250784;12936;5.72082379862699;"MXP";"LIMC";72;74500;8
"Napoli";2014;10;2499;-0.951248513674197;2253;17.9581151832461;1942;16.8471720818291;4752;7.19602977667493;495;15.9250585480094;5247;7.96296296296297;2105215;-1.52128232859436;3053142;18.7979590891776;2650182;18.9656356570739;22920;-15.1959151959152;5181277;9.42987569464508;10636;-4.08512940752097;"NAP";"LIRN";75;12482;6
"Olbia";2014;10;553;-6.74536256323778;577;17.7551020408163;570;18.9979123173278;1130;4.33979686057249;287;2.13523131672597;1417;3.88563049853372;1105932;4.06362385744101;897285;13.8923583080743;879213;17.4611296515496;10748;18431.0344827586;2013965;8.82532529287166;20689;-2.44718973972086;"OLB";"LIEO";77;5408;5
"Palermo";2014;10;2682;8.93582453290007;553;-8.89621087314663;491;-13.859649122807;3235;5.40892798957315;85;-15.8415841584158;3320;4.73186119873816;3083948;7.06866466736982;886786;0.545366313822604;845440;-0.0937094157282936;11975;-6.10052536658041;3982709;5.50012913650721;2575;7.47078464106845;"PMO";"LICJ";67;7938;5
"Perugia";2014;10;37;-28.8461538461538;91;-20.1754385964912;91;8.33333333333333;128;-22.8915662650602;211;33.5443037974684;339;4.62962962962963;45428;-26.8952865258042;142557;7.4636654203353;142406;21.7592790512753;453;681.034482758621;188438;-3.29321803392266;4543;34.5276872964169;"PEG";"LIRZ";74;50;1
"Pescara";2014;10;185;23.3333333333333;199;-9.54545454545455;196;2.08333333333333;384;3.78378378378379;258;14.1592920353982;642;7.71812080536913;195009;-1.16818877525163;277410;1.84743261203182;248376;-2.61826907243172;363;-3.2;472782;0.577577238989346;2688;-46.0240963855422;"PSR";"LIBP";66;162;2
"Pisa";2014;10;982;3.91534391534392;2098;-9.2560553633218;1888;-11.4861697140178;3080;-5.43444887933682;175;-9.79381443298969;3255;-5.67951318458418;1151301;5.60301811751065;2966614;3.61831086813544;2670292;2.68592387613509;4259;-49.2915823312299;4122174;4.05231576045857;7228;-0.945594079758805;"PSA";"LIRP";66;11552;6
"Reggio Calabria";2014;10;382;-1.54639175257731;0;0;0;0;382;-1.54639175257731;227;30.4597701149425;609;8.36298932384341;447120;-5.12908105997755;0;0;0;0;169;-84.3228200371058;447289;-5.30980945062249;5138;39.9618632525198;"REG";"LICR";76;72;1
"Rimini";2014;10;8;-20;168;-35.8778625954198;17;70;176;-35.2941176470588;141;-6.62251655629139;317;-25.0591016548463;383;-95.8428307825898;467970;-6.53591507804152;40099;-22.895435142099;1502;-56.0433128475271;469855;-8.46831929089758;3248;-4.61086637298092;"RMI";"LIPR";70;18;1
"Roma Ciampino";2014;10;602;-16.504854368932;2356;1.59551530832256;2282;2.51572327044025;2958;-2.69736842105263;1142;-15.1560178306092;4100;-6.52074783401733;823794;-3.32973858471735;3326707;8.09995723712857;3211115;7.68806925325642;0;0;4150501;5.62132835234075;24798;-8.97478251293911;"CIA";"LIRA";68;5000;5
"Roma Fiumicino";2014;10;9552;10.3639514731369;17810;7.44449806949807;12214;10.5139341295693;27362;8.44595933573777;27;-15.625;27389;8.41546926334957;9625257;3.59736412290355;23270057;6.98789715596337;14965634;13.1771919769127;180840;-6.61213360599864;33076154;5.89504427202874;411;-23.6059479553903;"FCO";"LIRF";74;219122;9
"Torino";2014;10;1247;-12.4297752808989;1614;13.9026111503176;1506;14.004542013626;2861;0.703977472720863;672;-23.5494880546075;3533;-5.02688172043011;1558340;3.99506164600678;1347244;15.8756098064445;1209751;13.8612752452286;4677;30.6059759843619;2910261;9.21451409528957;6475;5.43885360690441;"TRN";"LIMF";76;3700;4
"Trapani";2014;10;796;-20.2404809619238;299;-40.7920792079208;299;-40.7920792079208;1095;-27.1457085828343;44;37.5;1139;-25.7980456026059;1008200;-9.72041266063311;412621;-26.8232514999051;412336;-26.8295452932241;558;6.28571428571429;1421379;-15.451831398444;1401;34.7115384615385;"TPS";"LICT";61;1568;4
"Treviso";2014;10;364;43.3070866141732;910;-16.819012797075;809;-16.6838311019567;1274;-5.48961424332344;342;28.5714285714286;1616;0.123915737298641;573584;44.7085061507877;1336650;-10.2669535474646;1176277;-11.2454105215821;231;-74.361820199778;1910465;1.25112753582941;4014;-15.1732882502113;"TSF";"LIPH";64;2888;4
"Trieste";2014;10;468;-10.3448275862069;306;-20.5194805194805;303;-13.1805157593123;774;-14.6637265711136;641;49.0697674418605;1415;5.83395661929693;386493;-14.9242889500829;247786;-15.2616333747132;242021;-7.52603947760567;1755;-36.9158878504673;636034;-15.1375338898021;2080;2.86844708209693;"TRS";"LIPQ";72;242;2
"Venezia";2014;10;1010;-20.284135753749;5240;2.54403131115459;4087;2.84348263714143;6250;-1.9915320683707;559;0.902527075812265;6809;-1.76020776222767;1189503;-20.0220132213801;6260475;6.16918251014085;4702078;6.86361183925543;7451;-40.4729567787809;7457429;0.823727215919101;12347;-11.4656532339022;"VCE";"LIPZ";75;30013;7
"Verona";2014;10;589;-5.60897435897436;1411;14.0662894098626;878;-7.48155953635405;2000;7.46910263299301;271;-7.1917808219178;2271;5.48072457036692;696798;-6.09710245121227;1820471;7.43328614180003;1144625;5.89917501107911;13154;-50.0265937238812;2530423;2.74260661113268;5652;-10.0286532951289;"VRN";"LIPX";67;2965;4
"Alghero";2014;11;516;6.61157024793388;141;-26.5625;141;-25.7894736842105;657;-2.81065088757396;20;-50;677;-5.44692737430168;964160;4.49888419348161;580927;5.40614589608297;559391;5.67766847962641;2745;-80.3112896284608;1547832;4.04019560066544;1521;79.3632075471698;"AHO";"LIEA";70;1922;4
"Ancona";2014;11;278;9.01960784313724;360;23.7113402061856;210;1.44927536231885;638;16.8498168498169;333;-21.830985915493;971;-0.102880658436211;157294;-6.66761604689938;287065;-6.8206752835321;250443;-5.97009881957168;1520;-58.1728123280132;445879;-7.15554417242937;6413;30.7974709361615;"AOI";"LIPY";77;200;2
"Bari";2014;11;1679;9.88219895287958;582;6.01092896174864;499;12.89592760181;2261;8.85893115069811;232;11.5384615384615;2493;9.10284463894968;2339698;0.59582774395488;1050842;3.5324555561248;974188;8.37098887798713;8668;33.5181762168823;3399208;1.55013563089277;2927;-9.52086553323029;"BRI";"LIBD";72;5000;5
"Bergamo";2014;11;1551;-4.25925925925926;3861;11.9454914467962;3371;13.9236228455559;5412;6.76662063523377;94;17.5;5506;6.93338512332491;2550443;-1.49584442600011;5492384;-3.88811202516793;4797921;-1.72389531271795;5836;-36.5238198825321;8048663;-3.1791039030716;1563;-10.6346483704974;"BGY";"LIME";73;13122;6
"Bologna";2014;11;1023;-1.44508670520231;3402;-0.293083235638925;0;0;4425;-0.56179775280899;323;2.53968253968253;4748;-0.356768100734528;1603368;7.46153418241748;4468885;6.36370755011348;0;0;37144;-33.6655058487365;6109397;6.25875395052862;7463;10.9904818560381;"BLQ";"LIPE";72;15488;6
"Bolzano";2014;11;142;-17.9190751445087;0;-100;0;-100;142;-19.3181818181818;616;49.8783454987834;758;29.1311754684838;52644;146.957827086363;471;1419.35483870968;134;332.258064516129;0;0;53115;148.80550871276;6692;-6.61456879709741;"BZO";"LIPB";59;8;1
"Brindisi";2014;11;937;6.59840728100114;119;7.2072072072072;70;-6.66666666666667;1056;6.66666666666667;69;-34.9056603773585;1125;2.64598540145986;1646031;8.65464843028014;360754;9.01217780195207;243174;-0.230168010339094;4219;30.9841664079478;2011004;8.75753283675964;2804;-10.3580562659847;"BDS";"LIBR";72;968;3
"Cagliari";2014;11;1478;-5.67964262922782;163;-37.3076923076923;162;-36.4705882352941;1641;-10.1806239737274;207;-6.75675675675675;1848;-9.80966325036603;2678323;3.63110074839097;728051;-5.95940520907067;625036;-7.91312213994632;4338;-37.6724137931034;3410712;1.3396022017895;5662;-7.61951378691467;"CAG";"LIEE";72;3698;4
"Catania";2014;11;2743;-9.44206008583691;737;40.1140684410646;637;32.1576763485477;3480;-2.10970464135021;61;7.01754385964912;3541;-1.9656699889258;4838251;8.68434518945094;1983744;33.0754663441317;1652787;35.8197941156893;16332;-41.7276197951975;6838327;14.5377038482694;3680;-8.48047749316091;"CTA";"LICC";68;27149;7
"Cuneo";2014;11;88;-33.3333333333333;106;-15.8730158730159;73;-10.9756097560976;194;-24.8062015503876;145;-29.2682926829268;339;-26.7818574514039;103720;-11.1849428850337;113837;-25.2257933145473;74272;-9.6282776662408;2156;26.4516129032258;219713;-18.8436364173636;1835;-1.29101667563206;"CUF";"LIMZ";42;50;1
"Firenze";2014;11;287;0;1536;11.5468409586057;1255;9.41586748038361;1823;9.55528846153846;433;3.09523809523808;2256;8.25335892514396;378710;15.1622781276513;1722059;12.212059190159;1550494;15.4123971482123;50;-3.84615384615384;2100819;12.7322183276202;11602;6.00274097761535;"FLR";"LIRQ";61;5618;5
"Genova";2014;11;650;26.4591439688716;383;-16.557734204793;306;-20.1044386422977;1033;6.16649537512848;217;-21.6606498194946;1250;0;627634;-12.5745917304167;540770;7.32757765207899;432901;8.43914621591089;2564;49.5043731778426;1170968;-4.29147190007463;6647;-1.71521514120953;"GOA";"LIMJ";64;800;3
"Lamezia Terme";2014;11;1133;18.0208333333333;88;10;84;55.5555555555556;1221;17.4038461538462;26;0;1247;16.9793621013133;1869290;14.6911335849316;378972;-7.04430561381046;288450;-7.35447152382543;5990;-27.0934761441091;2254252;10.1917434843094;356;-44.8062015503876;"SUF";"LICA";62;1250;4
"Milano Linate";2014;11;3980;-8.33717181022571;3439;11.2584923972824;3439;11.294498381877;7419;-0.188349253329745;1742;0.114942528735629;9161;-0.130818707075109;4751310;-0.389840049225298;3545526;-0.0546869230036329;3544608;-0.0328842165349563;2533;19.8202459791864;8299369;-0.24179381295838;36655;-19.6514686540991;"LIN";"LIML";67;7200;5
"Milano Malpensa";2014;11;1403;-12.9652605459057;9950;-3.47303065580132;6297;-6.80775492082285;11353;-4.75671140939598;284;1.067615658363;11637;-4.6225719203344;2693319;-3.8123029957151;14712746;7.57619118578019;8774343;4.75739236640493;156124;8.46388450823601;17562189;5.66526252469151;13807;2.72301168067852;"MXP";"LIMC";72;74500;8
"Napoli";2014;11;2300;2.0861074123391;1371;15.1133501259446;1154;12.6953125;3671;6.5911730545877;231;7.94392523364487;3902;6.67031164570804;2310292;-1.10991164367085;3220497;18.4527093530832;2793796;18.4121441919349;27454;-8.3216456287985;5558243;9.30724888947274;10855;-3.88701965645476;"NAP";"LIRN";75;12482;6
"Olbia";2014;11;402;-6.94444444444444;62;-7.46268656716418;60;-6.25;464;-7.01402805611222;115;-18.4397163120567;579;-9.53125;1147259;3.69802936875083;901213;13.7432760922958;882994;17.3541834459037;10897;18687.9310344828;2059369;8.46056777017854;20938;-2.45970371750676;"OLB";"LIEO";77;5408;5
"Palermo";2014;11;2340;3.58565737051793;194;-28.4132841328413;160;-29.8245614035088;2534;0.158102766798418;83;93.0232558139535;2617;1.71006607073456;3345200;7.1188294677329;909267;-0.318361359876607;866495;-0.768547169854539;12400;-6.18853079134514;4266867;5.39960714141032;2749;9.39116593712694;"PMO";"LICJ";67;7938;5
"Perugia";2014;11;0;-100;56;-22.2222222222222;56;12;56;-29.1139240506329;90;16.8831168831169;146;-6.41025641025641;45428;-27.3407760468315;150783;6.71276309643449;150632;21.0148304063499;453;681.034482758621;196664;-3.53839060614681;4741;33.5869258946182;"PEG";"LIRZ";74;50;1
"Pescara";2014;11;190;26.6666666666667;157;3.28947368421053;151;13.5338345864662;347;14.9006622516556;177;-23.7068965517241;524;-1.87265917602997;214177;-0.0853704049262882;298641;2.23230179378338;269393;-1.75202500392054;375;0;513193;1.25045624488267;2903;-45.4528372792183;"PSR";"LIBP";66;162;2
"Pisa";2014;11;929;15.6911581569116;1297;2.61075949367089;1118;-3.37078651685393;2226;7.69230769230769;189;-5.97014925373134;2415;6.48148148148149;1261155;6.6023637288829;3138366;3.61942231480188;2820411;2.50921994218887;5073;-39.843472073995;4404594;4.36877491278895;7555;-1.24183006535947;"PSA";"LIRP";66;11552;6
"Reggio Calabria";2014;11;310;-20.7161125319693;0;0;0;0;310;-20.7161125319693;124;6.89655172413792;434;-14.3984220907298;482309;-5.87880585597365;0;0;0;0;169;-84.3228200371058;482478;-6.04348097025971;5203;39.9408284023669;"REG";"LICR";76;72;1
"Rimini";2014;11;0;0;0;0;0;0;0;0;0;0;0;0;383;-95.8428307825898;467970;-11.8861526237203;40099;-22.895435142099;1502;-56.0433128475271;469855;-13.5862298543203;3248;-9.01960784313726;"RMI";"LIPR";70;18;1
"Roma Ciampino";2014;11;584;-14.868804664723;2291;8.42404164694748;2228;9.59173635022135;2875;2.71525544837441;1062;1.33587786259541;3937;2.33948531323109;906413;-3.46967442781788;3672043;8.42459898574581;3546597;8.12347414863286;0;0;4578456;5.84268322622972;27143;-8.87329617941315;"CIA";"LIRA";68;5000;5
"Roma Fiumicino";2014;11;8772;5.33141210374639;14378;5.05626187344732;9824;8.54049276323059;23150;5.16035250295266;16;0;23166;5.15660463004992;10547338;4.62497606905603;25044860;7.04215214867219;16134172;13.1166364936713;197213;-5.75154840189631;35789411;6.23933804352304;422;-24.777183600713;"FCO";"LIRF";74;219122;9
"Torino";2014;11;1202;-7.25308641975309;1481;13.2262996941896;1394;13.7030995106036;2683;3.03379416282643;576;-28;3259;-4.25969447708578;1692594;3.31524323360888;1460287;15.7477100725104;1314943;13.7646483741332;4804;34.1524713767104;3157685;8.7554081765499;7120;3.32317515600058;"TRN";"LIMF";76;3700;4
"Trapani";2014;11;593;-22.7864583333333;79;-44.3661971830986;79;-44.3661971830986;672;-26.1538461538461;18;-41.9354838709677;690;-26.6737513283741;1084066;-9.58084431670133;424856;-27.1013925779507;424571;-27.1076446057518;558;6.28571428571429;1509480;-15.3054291089474;1423;27.737881508079;"TPS";"LICT";61;1568;4
"Treviso";2014;11;370;42.3076923076923;724;-4.23280423280423;644;-0.309597523219818;1094;7.67716535433072;254;-10.2473498233215;1348;3.77213240954581;635937;45.7782026242676;1447845;-9.57818202711446;1276005;-10.2540026839293;231;-74.361820199778;2084013;2.24024443311719;4320;-15.8222915042868;"TSF";"LIPH";64;2888;4
"Trieste";2014;11;418;-10.1075268817204;233;-12.0754716981132;225;-3.01724137931034;651;-10.8219178082192;516;59.7523219814242;1167;10.8262108262108;423881;-13.6503364304354;264215;-14.7918937571352;257974;-7.27464209077218;1847;-38.0617035546613;689943;-14.1811772578745;2277;1.92479856759176;"TRS";"LIPQ";72;242;2
"Venezia";2014;11;786;-16.1152614727855;3984;4.34782608695652;3051;3.52901255514082;4770;0.315457413249209;193;-42.7299703264095;4963;-2.53338570306363;1269025;-19.74525152949;6699123;6.2087792572149;5031897;6.81997514983654;8310;-33.6102900055924;7976458;0.951632187597262;12730;-13.8234497698348;"VCE";"LIPZ";75;30013;7
"Verona";2014;11;515;-13.5906040268456;780;-3.94088669950738;536;-16.5109034267913;1295;-8.02556818181818;254;-3.05343511450382;1549;-7.24550898203593;736995;-6.88723297806213;1893301;7.41651863547677;1184878;5.09883856043229;13261;-50.0846915346106;2643557;2.43748290162107;6185;-9.32414601964522;"VRN";"LIPX";67;2965;4
"Alghero";2014;12;546;6.22568093385214;108;-23.943661971831;106;-23.1884057971015;654;-0.304878048780488;16;-46.6666666666667;670;-2.33236151603499;1037836;5.9010923413656;597231;4.96169589050244;575653;5.21589571498549;2745;-80.4152397260274;1637812;4.78509552021087;1562;75.9009009009009;"AHO";"LIEA";70;1922;4
"Ancona";2014;12;241;0.416666666666665;252;29.8969072164948;164;-0.60606060606061;493;13.5944700460829;297;-18.6301369863014;790;-1.12640801001251;165657;-5.10894968380533;306518;-4.16670574809673;261305;-5.91300089656389;1679;-53.7974683544304;473854;-4.85910190641596;6819;27.7684092186622;"AOI";"LIPY";77;200;2
"Bari";2014;12;1593;1.33587786259541;563;19.0274841437632;484;14.9643705463183;2156;5.42787286063571;225;10.8374384236453;2381;5.91637010676156;2542393;1.03061525366208;1122588;4.59725990637765;1039846;9.01955932800456;9047;34.8286140089419;3674028;2.15803733494679;3132;-10.3606182026331;"BRI";"LIBD";72;5000;5
"Bergamo";2014;12;1506;-6.63360198388097;3909;10.4861503674392;3395;12.7532381268681;5415;5.12521840419335;110;-37.8531073446328;5525;3.69744744744744;2771505;-1.2427041241742;5994830;-2.47032825725396;5244803;-0.218576136942161;6195;-33.4228909188608;8772530;-2.11805866268676;1726;-14.4697720515362;"BGY";"LIME";73;13122;6
"Bologna";2014;12;1005;-9.37781785392245;3305;-4.70011534025375;0;0;4310;-5.83351540310247;534;87.3684210526316;4844;-0.370218017276835;1732518;7.53480646729021;4801015;6.30891977986305;0;0;38859;-34.5190752224319;6572392;6.23653028780915;7997;10.7924632862289;"BLQ";"LIPE";72;15488;6
"Bolzano";2014;12;182;4.59770114942528;0;0;0;0;182;4.59770114942528;611;-15.4910096818811;793;-11.5942028985507;57868;126.7377164799;471;1419.35483870968;134;332.258064516129;0;0;58339;128.305874065667;7204;-7.92433537832311;"BZO";"LIPB";59;8;1
"Brindisi";2014;12;932;-1.27118644067796;146;22.6890756302521;78;13.0434782608696;1078;1.41110065851364;70;-9.09090909090909;1148;0.701754385964914;1775663;8.40334184973885;380937;9.39141322045871;254621;0.182564320479073;4227;31.0291382517049;2160827;8.61298011434177;2915;-10.2524630541872;"BDS";"LIBR";72;968;3
"Cagliari";2014;12;1507;-6.91785052501545;174;-24.6753246753247;158;-27.5229357798165;1681;-9.13513513513513;283;17.9166666666667;1964;-6.02870813397129;2881481;3.81904561510713;747807;-6.42189091582553;643803;-8.4139816686559;4466;-35.9621451104101;3633754;1.45661807736466;5877;-7.05361379092203;"CAG";"LIEE";72;3698;4
"Catania";2014;12;2835;-12.5;712;39.6078431372549;596;33.0357142857143;3547;-5.41333333333334;42;23.5294117647059;3589;-5.15327695560254;5209460;8.19098997540839;2073838;33.5862265320136;1728742;36.0295170664228;16948;-40.6270800490454;7300246;14.1370016876072;3766;-7.89924186842749;"CTA";"LICC";68;27149;7
"Cuneo";2014;12;116;-26.5822784810127;102;17.2413793103448;67;15.5172413793103;218;-11.0204081632653;134;-40.9691629955947;352;-25.4237288135593;110513;-11.6207095102524;122809;-24.1259367721288;79679;-9.78884800452873;2156;26.4516129032258;235478;-18.4090531101009;1954;-3.0272952853598;"CUF";"LIMZ";42;50;1
"Firenze";2014;12;266;-2.20588235294118;1489;25.0209907640638;1211;21.9536757301108;1755;19.958988380041;280;1.81818181818181;2035;17.0886075949367;401919;14.2613872194772;1838080;13.4597673620456;1652439;16.5098220876934;50;-3.84615384615384;2240049;13.6023113507527;11945;4.46912716459682;"FLR";"LIRQ";61;5618;5
"Genova";2014;12;657;24.1965973534972;393;-5.30120481927711;311;-11.6477272727273;1050;11.228813559322;255;-8.27338129496403;1305;6.79214402618658;686397;-10.2067060080924;572680;8.01003376020821;457212;8.44172477586451;2674;43.1477516059957;1261751;-2.67999077514256;6899;-2.47384789369522;"GOA";"LIMJ";64;800;3
"Lamezia Terme";2014;12;1112;2.77264325323474;78;30;76;153.333333333333;1190;4.2031523642732;30;50;1220;4.99139414802066;2014015;14.5300861016444;390221;-6.36006959025737;299584;-5.17483137247454;6041;-26.4727361246349;2410277;10.3887711340433;393;-40.273556231003;"SUF";"LICA";62;1250;4
